Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_1_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:21,22-07-2026 10:59:21,0.536s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_3""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:21,22-07-2026 10:59:22,0.682s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_2""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:22,22-07-2026 10:59:23,0.716s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_2_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:23,22-07-2026 10:59:23,0.583s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_4""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:23,22-07-2026 10:59:24,0.685s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_3""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:24,22-07-2026 10:59:25,0.766s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_3_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:25,22-07-2026 10:59:25,0.644s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_5""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:25,22-07-2026 10:59:26,0.678s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_4""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:26,22-07-2026 10:59:27,0.769s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_4_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:27,22-07-2026 10:59:27,0.561s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_6""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:27,22-07-2026 10:59:28,0.695s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_5""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:28,22-07-2026 10:59:29,0.735s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_5_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:29,22-07-2026 10:59:29,0.605s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_7""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:29,22-07-2026 10:59:30,0.666s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_6""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:30,22-07-2026 10:59:31,0.756s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/select_b3-l2-185_0-b11-b1-l2-325_1-b1-l4_0-327_6_1""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 10:59:31,22-07-2026 10:59:31,0.563s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/tambahan-text-area/Page_DokumenChecking/textarea_8""), ""testing"")",Chrome 150.0.7871.129,,,22-07-2026 10:59:31,22-07-2026 10:59:32,0.683s,PASSED
delay(3),Chrome 150.0.7871.129,,,22-07-2026 10:59:32,22-07-2026 10:59:35,3.012s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-CBU-Submit-Task/Dokumen-Persyaratan-Kredit/Page_DokumenChecking/i_icon accordion-icon-dokumen-pendukung""))",Chrome 150.0.7871.129,,,22-07-2026 10:59:35,22-07-2026 10:59:35,0.312s,PASSED
