Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV-CBU-Persetujuan/Page_ApprovalKunjunganShowroom/select_Select Status""), ""0"", false)",Chrome 150.0.7871.128,,,21-07-2026 16:05:31,21-07-2026 16:05:31,0.004s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:31,21-07-2026 16:05:31,0.376s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:31,21-07-2026 16:05:32,0.963s,PASSED
delay(4),Chrome 150.0.7871.128,,,21-07-2026 16:05:32,21-07-2026 16:05:36,4.020s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_Checkbox_AssigntoPIC""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:36,21-07-2026 16:05:50,14.493s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Kirim Tindak lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:50,21-07-2026 16:05:51,0.324s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_NamaPIC_A""), ""margareta"")",Chrome 150.0.7871.128,,,21-07-2026 16:05:51,21-07-2026 16:05:52,1.012s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari_PIC_A_B""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:52,21-07-2026 16:05:52,0.290s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_Checklist_PIC_A_Utama""))",Chrome 150.0.7871.128,,,21-07-2026 16:05:52,21-07-2026 16:05:53,0.975s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_NamaPIC_B""), ""Irwansyah"")",Chrome 150.0.7871.128,,,21-07-2026 16:05:53,21-07-2026 16:05:53,0.004s,NOT_RUN
